Date,Fund Value
2020-01-22 00:00:00,1.0384
2020-01-21 00:00:00,1.0383
2020-01-20 00:00:00,1.0382
2020-01-17 00:00:00,1.0381
2020-01-16 00:00:00,1.0380
2020-01-14 00:00:00,1.0379
2020-01-10 00:00:00,1.0378
2020-01-09 00:00:00,1.0377
2020-01-08 00:00:00,1.0377
2020-01-07 00:00:00,1.0376
2020-01-06 00:00:00,1.0376
2020-01-03 00:00:00,1.0374
2020-01-02 00:00:00,1.0373
2019-12-27 00:00:00,1.0371
2019-12-26 00:00:00,1.0371
2019-12-23 00:00:00,1.0369
2019-12-20 00:00:00,1.0368
2019-12-19 00:00:00,1.0367
2019-12-18 00:00:00,1.0367
2019-12-17 00:00:00,1.0366
2019-12-16 00:00:00,1.0366
2020-03-05 00:00:00,1.0409
2020-03-10 00:00:00,1.0409
2020-03-11 00:00:00,1.0408
2020-03-12 00:00:00,1.0406
2020-03-13 00:00:00,1.0395
2020-03-16 00:00:00,1.0392
2020-03-18 00:00:00,1.0392
2020-03-19 00:00:00,1.0392
2020-03-20 00:00:00,1.0393
2020-03-23 00:00:00,1.0394
2020-03-24 00:00:00,1.0394
2020-03-25 00:00:00,1.0394
2020-03-26 00:00:00,1.0395
2020-03-27 00:00:00,1.0395
2020-03-30 00:00:00,1.0396
2020-03-31 00:00:00,1.0396
2020-04-01 00:00:00,1.0397
2020-04-02 00:00:00,1.0397
2020-04-03 00:00:00,1.0398
2020-04-06 00:00:00,1.0400
2020-04-07 00:00:00,1.0400
2020-04-08 00:00:00,1.0401
2020-04-13 00:00:00,1.0404
2020-04-14 00:00:00,1.0404
2020-04-15 00:00:00,1.0405
2020-04-16 00:00:00,1.0405
2020-04-17 00:00:00,1.0406
2020-04-20 00:00:00,1.0408
2020-04-21 00:00:00,1.0408
2020-04-22 00:00:00,1.0409
2020-04-23 00:00:00,1.0409
2020-04-24 00:00:00,1.0410
2020-04-27 00:00:00,1.0411
2020-04-28 00:00:00,1.0412
2020-04-29 00:00:00,1.0413
2020-04-30 00:00:00,1.0413
2020-05-04 00:00:00,1.0415
2020-05-05 00:00:00,1.0416
2020-05-06 00:00:00,1.0416
2020-05-07 00:00:00,1.0417
2020-05-08 00:00:00,1.0417
2020-05-11 00:00:00,1.0419
2020-05-12 00:00:00,1.0419
2020-05-13 00:00:00,1.0420
2020-05-14 00:00:00,1.0420
