Date,Fund Value
2019-12-27 00:00:00,1.0009
2019-12-26 00:00:00,1.0044
2019-12-23 00:00:00,1.0083
2019-12-20 00:00:00,0.9958
2019-12-19 00:00:00,0.9806
2019-12-18 00:00:00,0.9907
2019-12-17 00:00:00,0.9902
2019-12-16 00:00:00,0.9866
2020-03-05 00:00:00,0.8811
2020-03-10 00:00:00,0.8094
2020-03-11 00:00:00,0.8138
2020-03-12 00:00:00,0.7354
2020-03-13 00:00:00,0.7427
2020-03-16 00:00:00,0.6853
2020-03-18 00:00:00,0.6853
2020-03-19 00:00:00,0.5987
2020-03-20 00:00:00,0.6181
2020-03-23 00:00:00,0.6136
2020-03-24 00:00:00,0.6176
2020-03-25 00:00:00,0.6500
2020-03-26 00:00:00,0.6976
2020-03-27 00:00:00,0.6805
2020-03-30 00:00:00,0.6632
2020-03-31 00:00:00,0.6882
2020-04-01 00:00:00,0.6993
2020-04-02 00:00:00,0.6909
2020-04-03 00:00:00,0.6914
2020-04-06 00:00:00,0.7198
2020-04-07 00:00:00,0.7300
2020-04-08 00:00:00,0.7121
2020-04-13 00:00:00,0.7249
2020-04-14 00:00:00,0.7462
2020-04-15 00:00:00,0.7671
2020-04-16 00:00:00,0.7132
2020-04-17 00:00:00,0.7471
2020-04-20 00:00:00,0.7397
2020-04-21 00:00:00,0.7215
2020-04-22 00:00:00,0.7191
2020-04-23 00:00:00,0.7225
2020-04-24 00:00:00,0.7051
2020-04-27 00:00:00,0.7030
2020-04-28 00:00:00,0.7191
2020-04-29 00:00:00,0.7280
2020-04-30 00:00:00,0.7353
2020-05-04 00:00:00,0.7186
2020-05-05 00:00:00,0.7314
2020-05-06 00:00:00,0.7272
2020-05-07 00:00:00,0.7290
2020-05-08 00:00:00,0.7249
2020-05-11 00:00:00,0.7306
2020-05-12 00:00:00,0.7285
2020-05-13 00:00:00,0.7253
2020-05-14 00:00:00,0.7290
