Date,Fund Value
2019-10-09 00:00:00,1.2563
2019-10-08 00:00:00,1.2562
2019-10-07 00:00:00,1.2560
2019-10-04 00:00:00,1.2558
2019-10-03 00:00:00,1.2557
2019-10-02 00:00:00,1.2556
2019-10-01 00:00:00,1.2555
2019-09-30 00:00:00,1.2553
2020-03-04 00:00:00,1.2716
2020-03-03 00:00:00,1.2715
2020-03-02 00:00:00,1.2714
2020-02-28 00:00:00,1.2710
2020-02-27 00:00:00,1.2709
2020-02-26 00:00:00,1.2708
2020-02-24 00:00:00,1.2706
2020-02-21 00:00:00,1.2703
2020-02-20 00:00:00,1.2701
2020-02-19 00:00:00,1.2700
2020-02-18 00:00:00,1.2699
2020-02-17 00:00:00,1.2698
2020-02-14 00:00:00,1.2695
2020-02-13 00:00:00,1.2694
2020-02-12 00:00:00,1.2693
2020-02-11 00:00:00,1.2692
2020-02-10 00:00:00,1.2687
2020-02-07 00:00:00,${moneyMarketFundVal}
2020-02-06 00:00:00,1.2684
2020-02-05 00:00:00,1.2683
2020-02-04 00:00:00,1.2682
2020-02-03 00:00:00,1.2681
2020-01-31 00:00:00,1.2678
2020-01-30 00:00:00,1.2678
2020-01-29 00:00:00,1.2677
2020-01-28 00:00:00,1.2676
2020-01-27 00:00:00,1.2675
2020-01-24 00:00:00,1.2672
2020-01-23 00:00:00,1.2671
2020-01-22 00:00:00,1.2670
2020-01-21 00:00:00,1.2669
2020-01-20 00:00:00,1.2668
2020-01-17 00:00:00,1.2665
2020-01-16 00:00:00,1.2664
2020-01-14 00:00:00,1.2662
2020-01-10 00:00:00,1.2657
2020-01-09 00:00:00,1.2656
2020-01-08 00:00:00,1.2655
2020-01-07 00:00:00,1.2654
2020-01-06 00:00:00,1.2653
2020-01-03 00:00:00,1.2650
2020-01-02 00:00:00,1.2648
2019-12-27 00:00:00,1.2643
2019-12-26 00:00:00,1.2641
2019-12-23 00:00:00,1.2638
2019-12-20 00:00:00,1.2635
2019-12-19 00:00:00,1.2634
2019-12-18 00:00:00,1.2633
2019-12-17 00:00:00,1.2632
2019-12-16 00:00:00,1.2631
2020-03-05 00:00:00,1.2717
2020-03-10 00:00:00,1.2723
2020-03-11 00:00:00,1.2724
2020-03-12 00:00:00,1.2725
2020-03-13 00:00:00,1.2725
2020-03-16 00:00:00,1.2728
2020-03-18 00:00:00,1.2729
2020-03-19 00:00:00,1.2730
2020-03-20 00:00:00,1.2731
2020-03-23 00:00:00,1.2734
2020-03-24 00:00:00,1.2735
2020-03-25 00:00:00,1.2735
2020-03-26 00:00:00,1.2736
2020-03-27 00:00:00,1.2737
2020-03-30 00:00:00,1.2740
2020-03-31 00:00:00,1.2740
2020-04-01 00:00:00,1.2742
2020-04-02 00:00:00,1.2742
2020-04-03 00:00:00,1.2743
2020-04-06 00:00:00,1.2747
2020-04-07 00:00:00,1.2748
2020-04-08 00:00:00,1.2749
2020-04-13 00:00:00,1.2755
2020-04-14 00:00:00,1.2756
2020-04-15 00:00:00,1.2757
2020-04-16 00:00:00,1.2759
2020-04-17 00:00:00,1.2760
2020-04-20 00:00:00,1.2763
2020-04-21 00:00:00,1.2765
2020-04-22 00:00:00,1.2766
2020-04-23 00:00:00,1.2767
2020-04-24 00:00:00,1.2768
2020-04-27 00:00:00,1.2772
2020-04-28 00:00:00,1.2774
2020-04-29 00:00:00,1.2774
2020-04-30 00:00:00,1.2775
2020-05-04 00:00:00,1.2779
2020-05-05 00:00:00,1.2781
2020-05-06 00:00:00,1.2782
2020-05-07 00:00:00,1.2783
2020-05-08 00:00:00,1.2784
2020-05-11 00:00:00,1.2786
2020-05-12 00:00:00,1.2788
2020-05-13 00:00:00,1.2789
2020-05-14 00:00:00,1.2790
